76,line,6,　
76,line,7,驚くルカたちの前に現れる
76,line,8,マティウス…
77,title,0,天空城２
77,line,0,マティウスから
77,line,1,さらに驚くべき事実が語られる。
77,line,2,それは、アスラとイナンナが
77,line,3,創世力を使い、天上界を
77,line,4,滅ぼしたというものだった。
77,line,5,　
77,line,6,しかも、マティウスもまたルカと
77,line,7,同じく、アスラの転生した姿、
77,line,8,{blue}アスラの絶望が転生した姿{white}だという
78,title,0,天空城３
78,line,0,自分が世界のすべての不幸を
78,line,1,生み出したという真実を知り
78,line,2,異能の力を暴走させるルカ。
78,line,3,その力に反応し、崩壊する天空城。
78,line,4,　
78,line,5,マティウスは創世力を手に、
78,line,6,再び姿を消す
79,title,0,天空城４
79,line,0,ルカが力の暴走から目を覚ますと
79,line,1,そこはイリアの故郷、
79,line,2,{cyan}サニア村{white}の近くだった。
79,line,3,ルカは、自分を助けてくれた
79,line,4,シアンとともに{cyan}サニア村{white}へ向かう
80,title,0,再び、ひとつに
80,line,0,たとえ、前世が天上界を滅ぼした
80,line,1,張本人であっても関係なく
80,line,2,ルカを温かく迎える仲間たち。
80,line,3,ルカたちは、再びひとつになる。
80,line,4,　
80,line,5,マティウスから創世力を
80,line,6,取り戻すため、
80,line,7,教団の本拠地、{cyan}黎明の塔{white}を目指し、
80,line,8,{cyan}魂の巡礼路カルディア{white}へと向かう
81,title,0,黎明の塔へ
81,line,0,{cyan}魂の巡礼路カルディア{white}を越え、
81,line,1,{cyan}黎明の塔{white}を目指すルカたち。
81,line,2,　
81,line,3,{cyan}黎明の塔{white}に到着すると、創世力を
81,line,4,めぐっての王都軍と教団の戦いが
81,line,5,すでに始まっていた
82,title,0,哀しい戦い
82,line,0,{cyan}黎明の塔{white}へ到着したルカたちの
82,line,1,目の前に広がるのは、
82,line,2,王都兵と教団の戦いだった。
82,line,3,王都軍が優先に見えたが
82,line,4,教団の新兵器により戦況が変わる。
82,line,5,なんのために戦っているのか、
82,line,6,誰もわからない、哀しい戦いの中を
82,line,7,ルカたちはマティウスを止めるため
82,line,8,突っ切って行くのだった
83,title,0,ハスタの最期
83,line,0,マティウスの元へ道を急ぐ。
83,line,1,その前に現れたのはハスタだった。
83,line,2,襲いかかってくるハスタを
83,line,3,撃退するルカたち。
83,line,4,　
83,line,5,敗れたハスタは、また転生が
83,line,6,行われるだけだとウソぶくが
83,line,7,コンウェイの手で、ハスタの魂は
83,line,8,転生の輪廻から外れ、彼は救われた
84,title,0,地上を見守る男１
84,line,0,{cyan}黎明の塔{white}を進むルカたちの前に
84,line,1,次に現れたのは、人型兵器に乗った
84,line,2,オズバルドだった。
84,line,3,　
84,line,4,これまでの人型兵器とは異なり
84,line,5,転生者ではなく、神ガードルを
84,line,6,取り込んであるという。
84,line,7,兄の死を冒涜され、
84,line,8,怒りに震えるリカルド
85,title,0,地上を見守る男２
85,line,0,オズバルドの人型兵器を倒すと、
85,line,1,内部からガードルが現れた。
85,line,2,すでに息絶え絶えのガードルは
85,line,3,転生よりも、地上の命として
85,line,4,生きることを望む。
85,line,5,　
85,line,6,この願いを聞き入れたコンウェイは
85,line,7,ガードルの魂を砕き、地上の
85,line,8,すべての物に宿らせたのだった
86,title,0,最後の戦い１
86,line,0,{cyan}黎明の塔{white}の最上階に到着すると、
86,line,1,マティウスは
86,line,2,創世力を使おうとしていた。
86,line,3,　
86,line,4,しかし、発動しない創世力。
86,line,5,　
86,line,6,創世力は、{blue}愛し合う者同士のみが{white}
86,line,7,{blue}使える力{white}。マティウスには、
86,line,8,決して使えないと言い切るルカ
87,title,0,最後の戦い２
87,line,0,ルカたちは、世界を賭けた戦いを
87,line,1,マティウスに挑み、勝利した。
87,line,2,ルカは、敵だったマティウスの
87,line,3,魂を受け入れ、ひとつになる。
87,line,4,　
87,line,5,一方、アスラの心を手に入れる術を
87,line,6,なくしたチトセは絶望の中
87,line,7,その肉体を失ってしまう
88,title,0,最後の戦い３
88,line,0,肉体を失ったチトセの魂もまた
88,line,1,コンウェイの手で、
88,line,2,転生の輪廻から救われた。
88,line,3,　
88,line,4,ルカはイリアと創世力を使い
88,line,5,アスラの望んだ、{blue}天と地{white}
88,line,6,{blue}すべてがひとつとなった世界{white}を
88,line,7,生み出すのだった
89,title,0,それぞれの旅路
89,line,0,レグヌムへ帰ってきたルカたち
89,line,1,コンウェイとキュキュは
89,line,2,いつの間にか姿を消していた。
89,line,3,　
89,line,4,ルカ、イリア、スパーダ、
89,line,5,アンジュ、リカルド、エルマーナ…
89,line,6,それぞれの旅。
89,line,7,人生という名の旅は続いていく
90,title,0,約束
90,line,0,家へと帰る途中、エディとニーノと
90,line,1,再会したルカは、二人が自分を
90,line,2,待っていたことを知り頬を緩ます。
90,line,3,宿題を写させてほしいという二人に
90,line,4,ホットドッグをおごってもらう
90,line,5,約束をし、再び家路へつくルカ。
90,line,6,　
90,line,7,今までと同じ、けど、どこか違う
90,line,8,日常が段々と帰ってくるのだった
91,title,0,ただいま
91,line,0,家の前に着くルカ。
91,line,1,中からは母が作るスープの
91,line,2,懐かしい匂いが漂ってくる。
91,line,3,ドアをノックすると両親が現れ、
91,line,4,ルカを温かく迎えた。
91,line,5,　
91,line,6,ずっと帰りたかった家に
91,line,7,ルカはようやく帰ることが出来た
92,title,0,果たされた望み
92,line,0,ルカたちの前からいつの間にか
92,line,1,姿を消していたコンウェイと
92,line,2,キュキュは巨大な門の前に居た。
92,line,3,仲良しゴッコは終わりと宣言し、
92,line,4,二人は敵同士へと戻った。
92,line,5,　
92,line,6,自らの目的を果たした二人は
92,line,7,門の先にある自分の国へと
92,line,8,歩みを進めるのだった
